epoch,mse_loss
100,0.2450519190796181
101,0.24499938925413273
102,0.24494650953952996
103,0.24489327778321335
104,0.24483969183895826
105,0.24478574956705618
106,0.2447314488344568
107,0.24467678751490723
108,0.24462176348908898
109,0.24456637464475187
110,0.2445106188768453
111,0.2444544940876469
112,0.24439799818688832
113,0.24434112909187783
114,0.2442838847276206
115,0.24422626302693562
116,0.2441682619305696
117,0.24410987938730866
118,0.24405111335408594
119,0.2439919617960869
120,0.24393242268685164
121,0.24387249400837396
122,0.24381217375119724
123,0.24375145991450786
124,0.24369035050622523
125,0.24362884354308859
126,0.24356693705074184
127,0.24350462906381376
128,0.24344191762599732
129,0.2433788007901242
130,0.24331527661823776
131,0.24325134318166275
132,0.2431869985610721
133,0.2431222408465511
134,0.2430570681376592
135,0.24299147854348885
136,0.2429254701827219
137,0.24285904118368368
138,0.24279218968439442
139,0.24272491383261866
140,0.2426572117859123
141,0.24258908171166754
142,0.2425205217871556
143,0.2424515301995678
144,0.24238210514605465
145,0.24231224483376304
146,0.24224194747987238
147,0.2421712113116282
148,0.24210003456637572
149,0.24202841549159085
150,0.24195635234491092
151,0.2418838433941642
152,0.24181088691739822
153,0.2417374812029079
154,0.24166362454926266
155,0.24158931526533337
156,0.24151455167031882
157,0.24143933209377225
158,0.24136365487562755
159,0.24128751836622642
160,0.2412109209263446
161,0.24113386092722014
162,0.24105633675058083
163,0.2409783467886738
164,0.24089988944429538
165,0.2408209631308219
166,0.24074156627224305
167,0.24066169730319503
168,0.24058135466899763
169,0.24050053682569056
170,0.2404192422400746
171,0.24033746938975262
172,0.24025521676317485
173,0.24017248285968573
174,0.24008926618957388
175,0.24000556527412525
176,0.23992137864567903
177,0.2398367048476872
178,0.239751542434778
179,0.2396658899728219
180,0.23957974603900323
181,0.23949310922189412
182,0.2394059781215341
183,0.23931835134951346
184,0.23923022752906087
185,0.23914160529513734
186,0.23905248329453282
187,0.23896286018597018
188,0.23887273464021283
189,0.23878210534017907
190,0.238690970981061
191,0.23859933027044977
192,0.23850718192846693
193,0.23841452468790128
194,0.23832135729435264
195,0.23822767850638127
196,0.23813348709566456
197,0.23803878184715982
198,0.23794356155927393
199,0.2378478250440405
200,0.23775157112730289
201,0.23765479864890537
202,0.2375575064628917
203,0.23745969343770962
204,0.2373613584564247
205,0.23726250041694033
206,0.23716311823222586
207,0.2370632108305527
208,0.23696277715573788
209,0.23686181616739527
210,0.2367603268411957
211,0.23665830816913344
212,0.23655575915980276
213,0.23645267883868065
214,0.23634906624841853
215,0.23624492044914264
216,0.23614024051876123
217,0.23603502555328115
218,0.23592927466713193
219,0.23582298699349807
220,0.23571616168465986
221,0.23560879791234202
222,0.23550089486807013
223,0.2353924517635361
224,0.23528346783097037
225,0.23517394232352332
226,0.23506387451565344
227,0.23495326370352423
228,0.2348421092054085
229,0.23473041036209982
230,0.23461816653733242
231,0.23450537711820818
232,0.23439204151563037
233,0.23427815916474543
234,0.2341637295253914
235,0.2340487520825534
236,0.23393322634682562
237,0.2338171518548801
238,0.23370052816994208
239,0.23358335488227133
240,0.23346563160964956
241,0.23334735799787387
242,0.2332285337212557
243,0.23310915848312525
244,0.23298923201634092
245,0.23286875408380403
246,0.232747724478978
247,0.2326261430264121
248,0.2325040095822692
249,0.23238132403485767
250,0.2322580863051672
251,0.23213429634740668
252,0.232009954149547
253,0.23188505973386514
254,0.23175961315749105
255,0.23163361451295683
256,0.23150706392874806
257,0.23137996156985507
258,0.23125230763832716
259,0.2311241023738263
260,0.23099534605418137
261,0.23086603899594293
262,0.23073618155493686
263,0.23060577412681782
264,0.23047481714762103
265,0.23034331109431322
266,0.23021125648534052
267,0.23007865388117524
268,0.22994550388485863
269,0.22981180714254157
270,0.22967756434402054
271,0.22954277622327054
272,0.22940744355897286
273,0.22927156717503794
274,0.22913514794112333
275,0.22899818677314515
276,0.22886068463378414
277,0.22872264253298413
278,0.22858406152844385
279,0.22844494272610105
280,0.22830528728060845
281,0.22816509639580132
282,0.2280243713251559
283,0.22788311337223832
284,0.2277413238911441
285,0.2275990042869268
286,0.2274561560160156
287,0.2273127805866229
288,0.22716887955913836
289,0.22702445454651268
290,0.22687950721462707
291,0.22673403928265093
292,0.22658805252338543
293,0.22644154876359318
294,0.22629452988431387
295,0.2261469978211647
296,0.2259989545646258
297,0.2258504021603105
298,0.22570134270921846
299,0.22555177836797374
300,0.22540171134904474
301,0.22525114392094822
302,0.22510007840843468
303,0.22494851719265643
304,0.22479646271131726
305,0.22464391745880288
306,0.224490883986294
307,0.22433736490185785
308,0.22418336287052204
309,0.2240288806143273
310,0.2238739209123607
311,0.22371848660076818
312,0.22356258057274597
313,0.22340620577851172
314,0.22324936522525377
315,0.2230920619770595
316,0.22293429915482132
317,0.22277607993612175
318,0.22261740755509568
319,0.22245828530227052
320,0.22229871652438474
321,0.222138704624183
322,0.2219782530601893
323,0.22181736534645735
324,0.2216560450522979
325,0.22149429580198376
326,0.22133212127443164
327,0.22116952520286096
328,0.22100651137443023
329,0.22084308362985028
330,0.22067924586297452
331,0.22051500202036683
332,0.22035035610084602
333,0.22018531215500847
334,0.2200198742847277
335,0.2198540466426313
336,0.21968783343155657
337,0.21952123890398256
338,0.21935426736144165
339,0.21918692315390836
340,0.21901921067916671
341,0.2188511343821571
342,0.2186826987543008
343,0.21851390833280504
344,0.21834476769994643
345,0.21817528148233484
346,0.2180054543501572
347,0.2178352910164019
348,0.21766479623606338
349,0.21749397480532903
350,0.21732283156074644
351,0.2171513713783734
352,0.21697959917290988
353,0.2168075198968133
354,0.21663513853939637
355,0.21646246012590886
356,0.21628948971660455
357,0.21611623240579086
358,0.21594269332086574
359,0.2157688776213388
360,0.2155947904978395
361,0.21542043717111137
362,0.21524582289099442
363,0.21507095293539452
364,0.21489583260924194
365,0.21472046724343802
366,0.21454486219379265
367,0.2143690228399505
368,0.21419295458430912
369,0.21401666285092796
370,0.21384015308442939
371,0.21366343074889216
372,0.21348650132673863
373,0.21330937031761496
374,0.21313204323726687
375,0.21295452561640932
376,0.212776822999593
377,0.21259894094406623
378,0.21242088501863438
379,0.21224266080251727
380,0.21206427388420374
381,0.2118857298603063
382,0.21170703433441435
383,0.21152819291594832
384,0.21134921121901395
385,0.2111700948612586
386,0.21099084946272872
387,0.21081148064473088
388,0.21063199402869542
389,0.2104523952350441
390,0.21027268988206244
391,0.21009288358477618
392,0.2099129819538348
393,0.20973299059439965
394,0.2095529151050401
395,0.20937276107663583
396,0.20919253409128807
397,0.20901223972123806
398,0.20883188352779553
399,0.20865147106027532
400,0.2084710078549452
401,0.20829049943398298
402,0.2081099513044451
403,0.2079293689572463
404,0.20774875786615116
405,0.20756812348677772
406,0.20738747125561388
407,0.20720680658904675
408,0.2070261348824054
409,0.20684546150901773
410,0.206664791819281
411,0.20648413113974756
412,0.20630348477222488
413,0.20612285799289112
414,0.20594225605142635
415,0.20576168417015922
416,0.20558114754323
417,0.20540065133576996
418,0.20522020068309743
419,0.20503980068993038
420,0.20485945642961675
421,0.20467917294338123
422,0.2044989552395905
423,0.204318808293035
424,0.20413873704422958
425,0.2039587463987314
426,0.20377884122647627
427,0.20359902636113322
428,0.20341930659947688
429,0.20323968670077913
430,0.20306017138621862
431,0.20288076533830876
432,0.2027014732003447
433,0.2025222995758687
434,0.2023432490281541
435,0.20216432607970827
436,0.20198553521179338
437,0.20180688086396686
438,0.2016283674336398
439,0.2014499992756535
440,0.2012717807018758
441,0.2010937159808145
442,0.20091580933724976
443,0.20073806495188445
444,0.20056048696101342
445,0.2003830794562093
446,0.20020584648402795
447,0.20002879204573024
448,0.19985192009702246
449,0.19967523454781352
450,0.19949873926199016
451,0.19932243805720856
452,0.1991463347047035
453,0.1989704329291143
454,0.1987947364083269
455,0.19861924877333287
456,0.19844397360810445
457,0.19826891444948525
458,0.19809407478709762
459,0.19791945806326422
460,0.19774506767294622
461,0.1975709069636961
462,0.19739697923562477
463,0.1972232877413841
464,0.19704983568616344
465,0.19687662622770025
466,0.19670366247630455
467,0.1965309474948969
468,0.19635848429906028
469,0.19618627585710394
470,0.196014325090141
471,0.19584263487217834
472,0.19567120803021829
473,0.19550004734437287
474,0.19532915554798952
475,0.19515853532778804
476,0.19498818932400896
477,0.19481812013057287
478,0.1946483302952497
479,0.19447882231983923
480,0.19430959866036102
481,0.19414066172725394
482,0.19397201388558605
483,0.19380365745527245
484,0.19363559471130337
485,0.19346782788397976
486,0.1933003591591579
487,0.19313319067850215
488,0.19296632453974488
489,0.19279976279695507
490,0.19263350746081298
491,0.19246756049889263
492,0.19230192383595113
493,0.19213659935422372
494,0.19197158889372612
495,0.19180689425256187
496,0.19164251718723602
497,0.1914784594129745
498,0.19131472260404803
499,0.1911513083941015
500,0.19098821837648805
501,0.19082545410460766
502,0.1906630170922501
503,0.19050090881394155
504,0.19033913070529584
505,0.19017768416336847
506,0.19001657054701449
507,0.18985579117724927
508,0.18969534733761292
509,0.18953524027453617
510,0.1893754711977102
511,0.18921604128045794
512,0.18905695166010758
513,0.18889820343836866
514,0.18873979768170893
515,0.18858173542173384
516,0.1884240176555665
517,0.1882666453462296
518,0.18810961942302779
519,0.1879529407819312
520,0.18779661028595984
521,0.18764062876556842
522,0.18748499701903087
523,0.18732971581282643
524,0.18717478588202469
525,0.1870202079306711
526,0.18686598263217202
527,0.18671211062967952
528,0.18655859253647586
529,0.18640542893635687
530,0.1862526203840152
531,0.186100167405422
532,0.18594807049820855
533,0.18579633013204555
534,0.18564494674902232
535,0.18549392076402382
536,0.18534325256510686
537,0.18519294251387441
538,0.18504299094584808
539,0.18489339817083952
540,0.18474416447331912
541,0.18459529011278358
542,0.18444677532412082
543,0.18429862031797312
544,0.18415082528109827
545,0.18400339037672786
546,0.18385631574492373
547,0.1837096015029318
548,0.18356324774553356
549,0.1834172545453951
550,0.18327162195341282
551,0.1831263499990578
552,0.18298143869071593
553,0.1828368880160265
554,0.18269269794221724
555,0.18254886841643686
556,0.1824053993660843
557,0.1822622906991353
558,0.182119542304466
559,0.18197715405217302
560,0.18183512579389105
561,0.1816934573631071
562,0.18155214857547108
563,0.18141119922910404
564,0.1812706091049026
565,0.1811303779668404
566,0.18099050556226595
567,0.18085099162219767
568,0.18071183586161513
569,0.18057303797974733
570,0.18043459766035735
571,0.18029651457202372
572,0.18015878836841853
573,0.1800214186885818
574,0.179884405157193
575,0.17974774738483862
576,0.1796114449682763
577,0.17947549749069625
578,0.1793399045219784
579,0.17920466561894624
580,0.17906978032561788
581,0.17893524817345283
582,0.17880106868159584
583,0.17866724135711726
584,0.17853376569524954
585,0.17840064117962107
586,0.17826786728248578
587,0.17813544346494997
588,0.17800336917719514
589,0.17787164385869797
590,0.17774026693844658
591,0.17760923783515348
592,0.17747855595746515
593,0.1773482207041684
594,0.17721823146439294
595,0.17708858761781138
596,0.176959288534835
597,0.17683033357680705
598,0.1767017220961922
599,0.176573453436763
600,0.17644552693378324
601,0.17631794191418737
602,0.17619069769675771
603,0.17606379359229768
604,0.17593722890380226
605,0.17581100292662516
606,0.17568511494864295
607,0.1755595642504162
608,0.17543435010534686
609,0.17530947177983375
610,0.1751849285334239
611,0.17506071961896164
612,0.17493684428273426
613,0.17481330176461496
614,0.17469009129820257
615,0.17456721211095913
616,0.17444466342434328
617,0.17432244445394204
618,0.17420055440959925
619,0.17407899249554087
620,0.17395775791049822
621,0.173836849847828
622,0.1737162674956296
623,0.17359601003685987
624,0.17347607664944525
625,0.173356466506391
626,0.17323717877588818
627,0.1731182126214177
628,0.17299956720185217
629,0.17288124167155483
630,0.17276323518047643
631,0.17264554687424905
632,0.17252817589427838
633,0.17241112137783235
634,0.1722943824581288
635,0.17217795826441948
636,0.17206184792207269
637,0.17194605055265305
638,0.17183056527399942
639,0.1717153912003
640,0.17160052744216614
641,0.17148597310670283
642,0.17137172729757805
643,0.1712577891150895
644,0.17114415765622903
645,0.17103083201474584
646,0.1709178112812065
647,0.17080509454305393
648,0.17069268088466388
649,0.17058056938739977
650,0.17046875912966503
651,0.1703572491869544
652,0.17024603863190274
653,0.17013512653433194
654,0.17002451196129664
655,0.16991419397712754
656,0.16980417164347295
657,0.16969444401933936
658,0.1695850101611292
659,0.16947586912267792
660,0.16936701995528886
661,0.16925846170776637
662,0.16915019342644777
663,0.16904221415523363
664,0.16893452293561628
665,0.16882711880670676
666,0.1687200008052607
667,0.16861316796570217
668,0.16850661932014666
669,0.16840035389842192
670,0.16829437072808812
671,0.16818866883445616
672,0.1680832472406047
673,0.16797810496739612
674,0.16787324103349077
675,0.1677686544553601
676,0.16766434424729876
677,0.16756030942143502
678,0.16745654898774032
679,0.16735306195403749
680,0.16724984732600767
681,0.16714690410719615
682,0.16704423129901752
683,0.16694182790075873
684,0.1668396929095819
685,0.1667378253205258
686,0.16663622412650614
687,0.1665348883183148
688,0.1664338168846186
689,0.16633300881195595
690,0.1662324630847338
691,0.16613217868522265
692,0.1660321545935511
693,0.1659323897876994
694,0.16583288324349188
695,0.16573363393458876
696,0.16563464083247686
697,0.16553590290645964
698,0.16543741912364632
699,0.1653391884489399
700,0.16524120984502483
701,0.16514348227235368
702,0.16504600468913277
703,0.16494877605130748
704,0.16485179531254646
705,0.16475506142422514
706,0.16465857333540868
707,0.1645623299928341
708,0.16446633034089156
709,0.16437057332160532
710,0.1642750578746135
711,0.16417978293714763
712,0.16408474744401122
713,0.16398995032755798
714,0.1638953905176692
715,0.16380106694173047
716,0.16370697852460775
717,0.16361312418862323
718,0.16351950285353006
719,0.16342611343648694
720,0.16333295485203164
721,0.1632400260120546
722,0.16314732582577096
723,0.16305485319969365
724,0.16296260703760385
725,0.16287058624052292
726,0.16277878970668228
727,0.16268721633149374
728,0.1625958650075186
729,0.16250473462443696
730,0.16241382406901567
731,0.1623231322250767
732,0.1622326579734641
733,0.16214240019201123
734,0.16205235775550705
735,0.16196252953566193
736,0.16187291440107315
737,0.16178351121718998
738,0.1616943188462781
739,0.16160533614738337
740,0.1615165619762957
741,0.1614279951855118
742,0.16133963462419781
743,0.1612514791381517
744,0.16116352756976438
745,0.16107577875798137
746,0.16098823153826314
747,0.16090088474254555
748,0.16081373719919942
749,0.16072678773299004
750,0.1606400351650356
751,0.16055347831276606
752,0.1604671159898805
753,0.1603809470063048
754,0.16029497016814848
755,0.16020918427766098
756,0.1601235881331877
757,0.16003818052912544
758,0.15995296025587735
759,0.15986792609980724
760,0.1597830768431936
761,0.15969841126418305
762,0.15961392813674308
763,0.15952962623061467
764,0.15944550431126397
765,0.15936156113983366
766,0.15927779547309362
767,0.15919420606339144
768,0.1591107916586017
769,0.15902755100207544
770,0.15894448283258827
771,0.1588615858842889
772,0.15877885888664572
773,0.15869630056439424
774,0.15861390963748276
775,0.15853168482101823
776,0.1584496248252108
777,0.1583677283553182
778,0.15828599411158945
779,0.15820442078920743
780,0.1581230070782314
781,0.1580417516635383
782,0.15796065322476383
783,0.15787971043624213
784,0.1577989219669457
785,0.1577182864804234
786,0.15763780263473876
787,0.15755746908240673
788,0.15747728447033024
789,0.15739724743973532
790,0.15731735662610585
791,0.15723761065911745
792,0.1571580081625702
793,0.15707854775432067
794,0.15699922804621325
795,0.15692004764400996
796,0.15684100514732002
797,0.15676209914952816
798,0.15668332823772152
799,0.15660469099261654
800,0.1565261859884836
801,0.15644781179307193
802,0.1563695669675322
803,0.15629145006633888
804,0.15621345963721117
805,0.15613559422103274
806,0.1560578523517705
807,0.15598023255639193
808,0.15590273335478144
809,0.15582535325965544
810,0.15574809077647578
811,0.15567094440336265
812,0.15559391263100542
813,0.1555169939425724
814,0.1554401868136195
815,0.15536348971199695
816,0.15528690109775517
817,0.15521041942304847
818,0.15513404313203816
819,0.15505777066079302
820,0.1549816004371895
821,0.15490553088080902
822,0.15482956040283477
823,0.1547536874059459
824,0.15467791028421077
825,0.1546022274229782
826,0.1545266371987667
827,0.15445113797915233
828,0.15437572812265432
829,0.15430040597861916
830,0.15422516988710272
831,0.15415001817875013
832,0.15407494917467396
833,0.15399996118633044
834,0.1539250525153933
835,0.1538502214536256
836,0.1537754662827498
837,0.15370078527431497
838,0.15362617668956235
839,0.15355163877928846
840,0.15347716978370546
841,0.1534027679322999
842,0.15332843144368852
843,0.15325415852547192
844,0.15317994737408502
845,0.15310579617464654
846,0.15303170310080366
847,0.1529576663145762
848,0.15288368396619662
849,0.15280975419394788
850,0.15273587512399883
851,0.15266204487023566
852,0.15258826153409186
853,0.15251452320437398
854,0.15244082795708533
855,0.15236717385524612
856,0.15229355894871055
857,0.1522199812739809
858,0.15214643885401843
859,0.1520729296980506
860,0.1519994518013757
861,0.15192600314516325
862,0.1518525816962516
863,0.15177918540694194
864,0.15170581221478846
865,0.151632460042385
866,0.15155912679714847
867,0.1514858103710977
868,0.15141250864062936
869,0.15133921946628948
870,0.15126594069254112
871,0.15119267014752846
872,0.15111940564283632
873,0.15104614497324576
874,0.1509728859164856
875,0.15089962623298014
876,0.1508263636655913
877,0.15075309593935787
878,0.1506798207612296
879,0.15060653581979647
880,0.1505332387850145
881,0.15045992730792573
882,0.15038659902037438
883,0.15031325153471775
884,0.15023988244353265
885,0.1501664893193166
886,0.15009306971418443
887,0.1500196211595596
888,0.14994614116586058
889,0.1498726272221818
890,0.14979907679597
891,0.14972548733269442
892,0.14965185625551247
893,0.1495781809649292
894,0.14950445883845198
895,0.14943068723023917
896,0.14935686347074328
897,0.14928298486634844
898,0.1492090486990021
899,0.14913505222584084
900,0.14906099267881046
901,0.1489868672642799
902,0.1489126731626491
903,0.14883840752795108
904,0.14876406748744764
905,0.14868965014121857
906,0.14861515256174523
907,0.14854057179348712
908,0.1484659048524523
909,0.14839114872576192
910,0.1483163003712068
911,0.14824135671679883
912,0.1481663146603152
913,0.14809117106883574
914,0.14801592277827363
915,0.1479405665928995
916,0.14786509928485853
917,0.1477895175936806
918,0.1477138182257834
919,0.14763799785396886
920,0.14756205311691245
921,0.14748598061864476
922,0.14740977692802723
923,0.1473334385782195
924,0.14725696206614014
925,0.1471803438519202
926,0.14710358035834945
927,0.1470266679703151
928,0.14694960303423366
929,0.14687238185747498
930,0.14679500070777962
931,0.1467174558126682
932,0.14663974335884394
933,0.1465618594915877
934,0.14648380031414543
935,0.1464055618871087
936,0.14632714022778787
937,0.14624853130957755
938,0.14616973106131514
939,0.14609073536663253
940,0.1460115400632995
941,0.1459321409425611
942,0.14585253374846727
943,0.1457727141771955
944,0.14569267787636708
945,0.14561242044435505
946,0.1455319374295872
947,0.1454512243298407
948,0.14537027659153093
949,0.14528908960899356
950,0.1452076587237603
951,0.14512597922382792
952,0.14504404634292184
953,0.14496185525975297
954,0.1448794010972691
955,0.14479667892190057
956,0.14471368374280014
957,0.14463041051107794
958,0.14454685411903104
959,0.14446300939936813
960,0.14437887112442943
961,0.14429443400540276
962,0.1442096926915346
963,0.14412464176933798
964,0.14403927576179637
965,0.14395358912756442
966,0.14386757626016605
967,0.14378123148718935
968,0.14369454906947987
969,0.1436075232003316
970,0.14352014800467688
971,0.1434324175382752
972,0.1433443257869012
973,0.14325586666553297
974,0.14316703401754044
975,0.14307782161387508
976,0.14298822315226054
977,0.14289823225638593
978,0.1428078424751012
979,0.14271704728161622
980,0.1426258400727035
981,0.14253421416790546
982,0.14244216280874727
983,0.14234967915795554
984,0.14225675629868362
985,0.14216338723374503
986,0.14206956488485473
987,0.1419752820918802
988,0.1418805316121023
989,0.14178530611948764
990,0.14168959820397292
991,0.1415934003707623
992,0.14149670503963918
993,0.14139950454429323
994,0.14130179113166352
995,0.14120355696129977
996,0.141104794104742
997,0.14100549454492034
998,0.14090565017557655
999,0.1408052528007075
1000,0.14070429413403354
1001,0.140602765798492
1002,0.14050065932575795
1003,0.1403979661557933
1004,0.14029467763642645
1005,0.140190785022963
1006,0.14008627947783092
1007,0.13998115207026024
1008,0.13987539377600006
1009,0.13976899547707392
1010,0.13966194796157688
1011,0.13955424192351418
1012,0.13944586796268546
1013,0.13933681658461497
1014,0.1392270782005312
1015,0.13911664312739724
1016,0.1390055015879943
1017,0.13889364371106072
1018,0.13878105953148878
1019,0.138667738990582
1020,0.13855367193637402
1021,0.13843884812401366
1022,0.13832325721621688
1023,0.13820688878378912
1024,0.13808973230621996
1025,0.13797177717235415
1026,0.1378530126811396
1027,0.13773342804245717
1028,0.13761301237803358
1029,0.13749175472244138
1030,0.13736964402418766
1031,0.13724666914689582
1032,0.13712281887058203
1033,0.13699808189303042
1034,0.1368724468312688
1035,0.13674590222314967
1036,0.1366184365290377
1037,0.13649003813360808
1038,0.13636069534775802
1039,0.1362303964106351
1040,0.136099129491785
1041,0.13596688269342203
1042,0.13583364405282558
1043,0.1356994015448651
1044,0.13556414308465708
1045,0.13542785653035705
1046,0.13529052968608923
1047,0.13515215030501693
1048,0.13501270609255672
1049,0.13487218470973927
1050,0.13473057377671877
1051,0.1345878608764352
1052,0.1344440335584302
1053,0.1342990793428208
1054,0.1341529857244319
1055,0.13400574017709121
1056,0.13385733015808737
1057,0.1337077431127948
1058,0.1335569664794658
1059,0.13340498769419284
1060,0.13325179419604155
1061,0.1330973734323569
1062,0.1329417128642427
1063,0.1327847999722166
1064,0.13262662226203997
1065,0.13246716727072527
1066,0.1323064225727187
1067,0.13214437578626065
1068,0.13198101457992223
1069,0.1318163266793183
1070,0.1316502998739954
1071,0.1314829220244949
1072,0.13131418106958861
1073,0.13114406503368614
1074,0.130972562034412
1075,0.13079966029034915
1076,0.13062534812894802
1077,0.1304496139945962
1078,0.13027244645684666
1079,0.13009383421880003
1080,0.12991376612563688
1081,0.12973223117329566
1082,0.1295492185172909
1083,0.1293647174816665
1084,0.12917871756807825
1085,0.12899120846499915
1086,0.1288021800570412
1087,0.1286116224343855
1088,0.12841952590231542
1089,0.12822588099084087
1090,0.12803067846441032
1091,0.1278339093316965
1092,0.1276355648554508
1093,0.1274356365624137
1094,0.12723411625327258
1095,0.1270309960126559
1096,0.1268262682191526
1097,0.12661992555534576
1098,0.12641196101784863
1099,0.12620236792733058
1100,0.12599113993852093
1101,0.12577827105017786
1102,0.12556375561500904
1103,0.12534758834953058
1104,0.12512976434385106
1105,0.12491027907136577
1106,0.12468912839834834
1107,0.12446630859342417
1108,0.12424181633691174
1109,0.12401564873001697
1110,0.12378780330386596
1111,0.12355827802836108
1112,0.1233270713208455
1113,0.1230941820545611
1114,0.12285960956688552
1115,0.12262335366733235
1116,0.12238541464530009
1117,0.12214579327755633
1118,0.12190449083544053
1119,0.1216615090917727
1120,0.12141685032745347
1121,0.12117051733774134
1122,0.12092251343819418
1123,0.12067284247026114
1124,0.12042150880651278
1125,0.12016851735549669
1126,0.11991387356620672
1127,0.11965758343215427
1128,0.11939965349503079
1129,0.11914009084795094
1130,0.1188789031382671
1131,0.1186160985699445
1132,0.11835168590549085
1133,0.1180856744674296
1134,0.11781807413931181
1135,0.11754889536625907
1136,0.11727814915503154
1137,0.11700584707361628
1138,0.11673200125033137
1139,0.11645662437244225
1140,0.11617972968428728
1141,0.11590133098491057
1142,0.11562144262520108
1143,0.11534007950453701
1144,0.11505725706693623
1145,0.11477299129671385
1146,0.11448729871364871
1147,0.11420019636766163
1148,0.11391170183300933
1149,0.11362183320199729
1150,0.11333060907821843
1151,0.11303804856932147
1152,0.1127441712793172
1153,0.11244899730042905
1154,0.11215254720449674
1155,0.11185484203394125
1156,0.11155590329230071
1157,0.11125575293434775
1158,0.11095441335579864
1159,0.11065190738262537
1160,0.11034825825998375
1161,0.11004348964076881
1162,0.10973762557381123
1163,0.10943069049172832
1164,0.10912270919844369
1165,0.10881370685639008
1166,0.10850370897340986
1167,0.1081927413893696
1168,0.10788083026250339
1169,0.10756800205550157
1170,0.10725428352136088
1171,0.10693970168901291
1172,0.10662428384874759
1173,0.10630805753744899
1174,0.10599105052366033
1175,0.10567329079249595
1176,0.1053548065304177
1177,0.10503562610989323
1178,0.10471577807395392
1179,0.1043952911206705
1180,0.1040741940875633
1181,0.1037525159359658
1182,0.10343028573535804
1183,0.1031075326476884
1184,0.10278428591170063
1185,0.10246057482728327
1186,0.10213642873985918
1187,0.10181187702483141
1188,0.10148694907210243
1189,0.10116167427068368
1190,0.10083608199341013
1191,0.10051020158177759
1192,0.100184062330917
1193,0.09985769347472148
1194,0.09953112417114071
1195,0.09920438348765781
1196,0.0988775003869617
1197,0.09855050371282986
1198,0.09822342217623357
1199,0.09789628434167919
1200,0.09756911861379788
1201,0.0972419532241946
1202,0.09691481621856887
1203,0.0965877354441177
1204,0.09626073853723052
1205,0.09593385291148668
1206,0.09560710574596423
1207,0.0952805239738688
1208,0.09495413427149049
1209,0.09462796304749695
1210,0.09430203643256882
1211,0.09397638026938437
1212,0.09365102010295936
1213,0.09332598117134677
1214,0.09300128839670166
1215,0.09267696637671514
1216,0.09235303937642049
1217,0.09202953132037513
1218,0.0917064657852201
1219,0.09138386599261955
1220,0.09106175480258083
1221,0.0907401547071563
1222,0.09041908782452715
1223,0.09009857589346804
1224,0.08977864026819307
1225,0.08945930191358024
1226,0.08914058140077331
1227,0.0888224989031586
1228,0.08850507419271372
1229,0.08818832663672482
1230,0.0878722751948689
1231,0.08755693841665675
1232,0.08724233443923206
1233,0.08692848098552174
1234,0.08661539536273151
1235,0.08630309446118228
1236,0.08599159475348006
1237,0.08568091229401345
1238,0.0853710627187721
1239,0.08506206124547905
1240,0.08475392267403019
1241,0.084446661387232
1242,0.0841402913518319
1243,0.08383482611983145
1244,0.08353027883007519
1245,0.08322666221010697
1246,0.0829239885782848
1247,0.08262226984614619
1248,0.08232151752101491
1249,0.08202174270884065
1250,0.08172295611726282
